 time                   v(decision_p)          v(decision_n)          v(row_drive)           v(sar_comparator_input)
 4.361694384338047e-07  2.853745075248604e-07  1.799998606545967e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.361894384338047e-07  2.822500776988868e-07  1.799998627068840e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.362094384338047e-07  2.791827388159973e-07  1.799998646996395e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.362294384338048e-07  2.761707584841844e-07  1.799998666351849e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.362494384338048e-07  2.732124723681117e-07  1.799998685157450e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.362694384338048e-07  2.703062790820887e-07  1.799998703434509e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.362894384338048e-07  2.674506391908693e-07  1.799998721203450e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.363094384338048e-07  2.646440732112509e-07  1.799998738483843e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.363294384338049e-07  2.618851573377157e-07  1.799998755294441e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.363494384338049e-07  2.591725231648745e-07  1.799998771653212e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.363694384338049e-07  2.565048526359526e-07  1.799998787577376e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.363894384338049e-07  2.538808787089231e-07  1.799998803083437e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.364094384338050e-07  2.512993820258380e-07  1.799998818187208e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.364294384338050e-07  2.487591888034046e-07  1.799998832903849e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.364494384338050e-07  2.462591702778738e-07  1.799998847247883e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.364694384338050e-07  2.437982386527260e-07  1.799998861233234e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.364894384338051e-07  2.413753469876490e-07  1.799998874873248e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.365094384338051e-07  2.389894863674691e-07  1.799998888180713e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.365294384338051e-07  2.366396864017517e-07  1.799998901167891e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.365494384338051e-07  2.343250117831097e-07  1.799998913846536e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.365694384338051e-07  2.320445603443133e-07  1.799998926227915e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.365894384338052e-07  2.297974640574907e-07  1.799998938322828e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.366094384338052e-07  2.275828864251039e-07  1.799998950141632e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.366294384338052e-07  2.254000196488803e-07  1.799998961694253e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.366494384338052e-07  2.232480864616804e-07  1.799998972990211e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.366694384338053e-07  2.211263359086502e-07  1.799998984038633e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.366894384338053e-07  2.190340444019334e-07  1.799998994848270e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.367094384338053e-07  2.169705140553368e-07  1.799999005427516e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.367294384338053e-07  2.149350716296183e-07  1.799999015784420e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.367494384338053e-07  2.129270675887973e-07  1.799999025926700e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.367694384338054e-07  2.109458737131753e-07  1.799999035861761e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.367894384338054e-07  2.089908835434251e-07  1.799999045596704e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.368094384338054e-07  2.070615129357023e-07  1.799999055138340e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.368294384338054e-07  2.051571962868870e-07  1.799999064493203e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.368494384338055e-07  2.032773877003180e-07  1.799999073667561e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.368694384338055e-07  2.014215595425028e-07  1.799999082667429e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.368894384338055e-07  1.995892025541401e-07  1.799999091498579e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.369094384338055e-07  1.977798228525174e-07  1.799999100166547e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.369294384338056e-07  1.959929444295128e-07  1.799999108676645e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.369494384338056e-07  1.942281058764372e-07  1.799999117033974e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.369694384338056e-07  1.924848608281238e-07  1.799999125243430e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.369894384338056e-07  1.907627780739496e-07  1.799999133309709e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.370094384338056e-07  1.890614386157452e-07  1.799999141237320e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.370294384338057e-07  1.873804388319300e-07  1.799999149030593e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.370494384338057e-07  1.857193863696871e-07  1.799999156693685e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.370694384338057e-07  1.840779023654093e-07  1.799999164230587e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.370894384338057e-07  1.824556183915860e-07  1.799999171645132e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.371094384338058e-07  1.808521774004923e-07  1.799999178941000e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.371294384338058e-07  1.792672345013457e-07  1.799999186121727e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.371494384338058e-07  1.777004552394601e-07  1.799999193190710e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.371694384338058e-07  1.761515144305115e-07  1.799999200151213e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.371894384338058e-07  1.746200958274713e-07  1.799999207006369e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.372094384338059e-07  1.731058935638963e-07  1.799999213759190e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.372294384338059e-07  1.716086104330827e-07  1.799999220412571e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.372494384338059e-07  1.701279579435777e-07  1.799999226969296e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.372694384338059e-07  1.686636560971344e-07  1.799999233432038e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.372894384338060e-07  1.672154327225783e-07  1.799999239803370e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.373094384338060e-07  1.657830232537627e-07  1.799999246085765e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.373294384338060e-07  1.643661703409904e-07  1.799999252281600e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.373494384338060e-07  1.629646235179472e-07  1.799999258393162e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.373694384338060e-07  1.615781392017013e-07  1.799999264422651e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.373894384338061e-07  1.602064816919047e-07  1.799999270372183e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.374094384338061e-07  1.588494205062574e-07  1.799999276243797e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.374294384338061e-07  1.575067304360189e-07  1.799999282039451e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.374494384338061e-07  1.561781935999207e-07  1.799999287761032e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.374694384338062e-07  1.548635966130973e-07  1.799999293410357e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.374894384338062e-07  1.535627327520217e-07  1.799999298989175e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.375094384338062e-07  1.522753997895698e-07  1.799999304499169e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.375294384338062e-07  1.510014008831995e-07  1.799999309941964e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.375494384338063e-07  1.497405437977939e-07  1.799999315319119e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.375694384338063e-07  1.484926407946396e-07  1.799999320632143e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.375894384338063e-07  1.472575096306272e-07  1.799999325882487e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.376094384338063e-07  1.460349718374054e-07  1.799999331071551e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.376294384338063e-07  1.448248524993367e-07  1.799999336200683e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.376494384338064e-07  1.436269811416757e-07  1.799999341271183e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.376694384338064e-07  1.424411924522140e-07  1.799999346284307e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.376894384338064e-07  1.412673236722561e-07  1.799999351241266e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.377094384338064e-07  1.401052153737758e-07  1.799999356143229e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.377294384338065e-07  1.389547130692392e-07  1.799999360991321e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.377494384338065e-07  1.378156652132034e-07  1.799999365786632e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.377694384338065e-07  1.366879224806716e-07  1.799999370530214e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.377894384338065e-07  1.355713399875391e-07  1.799999375223082e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.378094384338065e-07  1.344657750146361e-07  1.799999379866216e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.378294384338066e-07  1.333710890061290e-07  1.799999384460564e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.378494384338066e-07  1.322871463482755e-07  1.799999389007045e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.378694384338066e-07  1.312138120934669e-07  1.799999393506543e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.378894384338066e-07  1.301509559570313e-07  1.799999397959915e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.379094384338067e-07  1.290984495416758e-07  1.799999402367991e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.379294384338067e-07  1.280561673921987e-07  1.799999406731572e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.379494384338067e-07  1.270239858297550e-07  1.799999411051435e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.379694384338067e-07  1.260017847837247e-07  1.799999415328331e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.379894384338068e-07  1.249894449606437e-07  1.799999419562990e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.380094384338068e-07  1.239868511193620e-07  1.799999423756114e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.380294384338068e-07  1.229938877411740e-07  1.799999427908388e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.380494384338068e-07  1.220104440258218e-07  1.799999432020476e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.380694384338068e-07  1.210364094506033e-07  1.799999436093018e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.380894384338069e-07  1.200716751581510e-07  1.799999440126637e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.381094384338069e-07  1.191161361213666e-07  1.799999444121940e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.381294384338069e-07  1.181696869800852e-07  1.799999448079510e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.381494384338069e-07  1.172322260933889e-07  1.799999451999919e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.381694384338070e-07  1.163036523199601e-07  1.799999455883719e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.381894384338070e-07  1.153838675715946e-07  1.799999459731448e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.382094384338070e-07  1.144727738711104e-07  1.799999463543626e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.382294384338070e-07  1.135702755172829e-07  1.799999467320764e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.382494384338070e-07  1.126762782521773e-07  1.799999471063353e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.382694384338071e-07  1.117906889835929e-07  1.799999474771871e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.382894384338071e-07  1.109134169507975e-07  1.799999478446787e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.383094384338071e-07  1.100443721702149e-07  1.799999482088558e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.383294384338071e-07  1.091834663791147e-07  1.799999485697622e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.383494384338072e-07  1.083306135352124e-07  1.799999489274412e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.383694384338072e-07  1.074857264304896e-07  1.799999492819347e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.383894384338072e-07  1.066487212986189e-07  1.799999496332836e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.384094384338072e-07  1.058195160386077e-07  1.799999499815280e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.384294384338073e-07  1.049980272727069e-07  1.799999503267066e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.384494384338073e-07  1.041841747317918e-07  1.799999506688572e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.384694384338073e-07  1.033778794790052e-07  1.799999510080172e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.384894384338073e-07  1.025790621334011e-07  1.799999513442225e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.385094384338073e-07  1.017876464226575e-07  1.799999516775086e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.385294384338074e-07  1.010035557413858e-07  1.799999520079097e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.385494384338074e-07  1.002267145389091e-07  1.799999523354599e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.385694384338074e-07  9.945704926295207e-08  1.799999526601919e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.385894384338074e-07  9.869448724941776e-08  1.799999529821379e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.386094384338075e-07  9.793895600074265e-08  1.799999533013293e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.386294384338075e-07  9.719038462918661e-08  1.799999536177971e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.386494384338075e-07  9.644870191394261e-08  1.799999539315712e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.386694384338075e-07  9.571383985385040e-08  1.799999542426815e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.386894384338075e-07  9.498572961508245e-08  1.799999545511568e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.387094384338076e-07  9.426430364056770e-08  1.799999548570253e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.387294384338076e-07  9.354949492834663e-08  1.799999551603148e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.387494384338076e-07  9.284123902997266e-08  1.799999554610528e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.387694384338076e-07  9.213947022024271e-08  1.799999557592657e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.387894384338077e-07  9.144412449479944e-08  1.799999560549796e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.388094384338077e-07  9.075513873746388e-08  1.799999563482205e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.388294384338077e-07  9.007244972103479e-08  1.799999566390133e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.388494384338077e-07  8.939599616120120e-08  1.799999569273830e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.388694384338077e-07  8.872571710671906e-08  1.799999572133538e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.388894384338078e-07  8.806155221696699e-08  1.799999574969495e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.389094384338078e-07  8.740344215052431e-08  1.799999577781935e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.389294384338078e-07  8.675132751045922e-08  1.799999580571089e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.389494384338078e-07  8.610515039864097e-08  1.799999583337183e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.389694384338079e-07  8.546485363858380e-08  1.799999586080441e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.389894384338079e-07  8.483038038686885e-08  1.799999588801082e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.390094384338079e-07  8.420167446621107e-08  1.799999591499321e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.390294384338079e-07  8.357867953279197e-08  1.799999594175371e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.390494384338080e-07  8.296134196283944e-08  1.799999596829439e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.390694384338080e-07  8.234960646724687e-08  1.799999599461730e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.390894384338080e-07  8.174342053246519e-08  1.799999602072448e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.391094384338080e-07  8.114273114534498e-08  1.799999604661793e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.391294384338080e-07  8.054748579233717e-08  1.799999607229959e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.391494384338081e-07  7.995763179335924e-08  1.799999609777142e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.391694384338081e-07  7.937311785610746e-08  1.799999612303529e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.391894384338081e-07  7.879389379850110e-08  1.799999614809311e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.392094384338081e-07  7.821990954948177e-08  1.799999617294672e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.392294384338082e-07  7.765111437185723e-08  1.799999619759795e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.392494384338082e-07  7.708746058154858e-08  1.799999622204860e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.392694384338082e-07  7.652889921772044e-08  1.799999624630045e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.392894384338082e-07  7.597538215220467e-08  1.799999627035525e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.393094384338082e-07  7.542686164541124e-08  1.799999629421473e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.393294384338083e-07  7.488329123450654e-08  1.799999631788063e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.393494384338083e-07  7.434462406807896e-08  1.799999634135460e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.393694384338083e-07  7.381081434942871e-08  1.799999636463831e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.393894384338083e-07  7.328181672594525e-08  1.799999638773342e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.394094384338084e-07  7.275758590052916e-08  1.799999641064155e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.394294384338084e-07  7.223807774181523e-08  1.799999643336432e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.394494384338084e-07  7.172324650861484e-08  1.799999645590328e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.394694384338084e-07  7.121304973489728e-08  1.799999647826002e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.394894384338085e-07  7.070744389992001e-08  1.799999650043608e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.395094384338085e-07  7.020638659316347e-08  1.799999652243300e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.395294384338085e-07  6.970983601473080e-08  1.799999654425229e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.395494384338085e-07  6.921774953205784e-08  1.799999656589546e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.395694384338085e-07  6.873008551178117e-08  1.799999658736398e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.395894384338086e-07  6.824680370831615e-08  1.799999660865931e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.396094384338086e-07  6.776786315443317e-08  1.799999662978290e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.396294384338086e-07  6.729322304943608e-08  1.799999665073619e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.396494384338086e-07  6.682284342529599e-08  1.799999667152056e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.396694384338087e-07  6.635668553522933e-08  1.799999669213745e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.396894384338087e-07  6.589471046591910e-08  1.799999671258823e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.397094384338087e-07  6.543687941507059e-08  1.799999673287428e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.397294384338087e-07  6.498315496816787e-08  1.799999675299697e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.397494384338087e-07  6.453349760127125e-08  1.799999677295762e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.397694384338088e-07  6.408787095457669e-08  1.799999679275757e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.397894384338088e-07  6.364623678090098e-08  1.799999681239813e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.398094384338088e-07  6.320855960861849e-08  1.799999683188062e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.398294384338088e-07  6.277480285588055e-08  1.799999685120634e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.398494384338089e-07  6.234492982981621e-08  1.799999687037655e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.398694384338089e-07  6.191890494777752e-08  1.799999688939252e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.398894384338089e-07  6.149669334876151e-08  1.799999690825549e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.399094384338089e-07  6.107825917256449e-08  1.799999692696673e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.399294384338090e-07  6.066356905698456e-08  1.799999694552746e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.399494384338090e-07  6.025258775244069e-08  1.799999696393890e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.399694384338090e-07  5.984528156366409e-08  1.799999698220226e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.399894384338090e-07  5.944161624027444e-08  1.799999700031871e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.400094384338090e-07  5.904155947478174e-08  1.799999701828947e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.400294384338091e-07  5.864507779396178e-08  1.799999703611570e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.400494384338091e-07  5.825213833521303e-08  1.799999705379857e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.400694384338091e-07  5.786270951269046e-08  1.799999707133922e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.400894384338091e-07  5.747675896339288e-08  1.799999708873880e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.401094384338092e-07  5.709425471289720e-08  1.799999710599847e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.401294384338092e-07  5.671516489780259e-08  1.799999712311931e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.401494384338092e-07  5.633945815430863e-08  1.799999714010245e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.401694384338092e-07  5.596710433986019e-08  1.799999715694899e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.401894384338092e-07  5.559807297883523e-08  1.799999717366002e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.402094384338093e-07  5.523233398418981e-08  1.799999719023663e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.402294384338093e-07  5.486985721336879e-08  1.799999720667990e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.402494384338093e-07  5.451061174666094e-08  1.799999722299088e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.402694384338093e-07  5.415456971746835e-08  1.799999723917065e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.402894384338094e-07  5.380170126079165e-08  1.799999725522023e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.403094384338094e-07  5.345197773287680e-08  1.799999727114068e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.403294384338094e-07  5.310537071201438e-08  1.799999728693301e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.403494384338094e-07  5.276185172098380e-08  1.799999730259824e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.403694384338095e-07  5.242139272665369e-08  1.799999731813740e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.403894384338095e-07  5.208396575140384e-08  1.799999733355149e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.404094384338095e-07  5.174954359477013e-08  1.799999734884150e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.404294384338095e-07  5.141809827913235e-08  1.799999736400841e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.404494384338095e-07  5.108960382527172e-08  1.799999737905321e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.404694384338096e-07  5.076403286619069e-08  1.799999739397687e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.404894384338096e-07  5.044135914511472e-08  1.799999740878036e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.405094384338096e-07  5.012155601669122e-08  1.799999742346461e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.405294384338096e-07  4.980459838987983e-08  1.799999743803059e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.405494384338097e-07  4.949046006341717e-08  1.799999745247922e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.405694384338097e-07  4.917911516910678e-08  1.799999746681144e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.405894384338097e-07  4.887053856039714e-08  1.799999748102817e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.406094384338097e-07  4.856470553482595e-08  1.799999749513035e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.406294384338097e-07  4.826159061277480e-08  1.799999750911884e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.406494384338098e-07  4.796116903627023e-08  1.799999752299458e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.406694384338098e-07  4.766341765716220e-08  1.799999753675846e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.406894384338098e-07  4.736831149543264e-08  1.799999755041135e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.407094384338098e-07  4.707582768048724e-08  1.799999756395416e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.407294384338099e-07  4.678594128781910e-08  1.799999757738773e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.407494384338099e-07  4.649862922478931e-08  1.799999759071294e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.407694384338099e-07  4.621386862080357e-08  1.799999760393065e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.407894384338099e-07  4.593163621668950e-08  1.799999761704172e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.408094384338099e-07  4.565190875327474e-08  1.799999763004697e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.408294384338100e-07  4.537466447018801e-08  1.799999764294726e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.408494384338100e-07  4.509988060785730e-08  1.799999765574340e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.408694384338100e-07  4.482753429568831e-08  1.799999766843625e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.408894384338100e-07  4.455760443944357e-08  1.799999768102660e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.409094384338101e-07  4.429006911221833e-08  1.799999769351527e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.409294384338101e-07  4.402490644261903e-08  1.799999770590307e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.409494384338101e-07  4.376209516987473e-08  1.799999771819080e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.409694384338101e-07  4.350161375565875e-08  1.799999773037925e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.409894384338102e-07  4.324344182737860e-08  1.799999774246920e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.410094384338102e-07  4.298755851284142e-08  1.799999775446144e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.410294384338102e-07  4.273394288434318e-08  1.799999776635674e+00  8.500000000000000e-01  9.500000000000001e-01 
